Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal,Descripcio_dia_setmana,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_vianant,Descripcio_tipus_vehicle,Descripcio_model,Descripcio_marca,Descripcio_color,Descripcio_carnet,Antiguitat_carnet,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud_WGS84,Latitud_WGS84
2024S007115,3,Sants-Montjuïc,18,Sants,312400,Sants,95-97,Dimecres,2024,12,Desembre,11,18,Tarda,,Autobús,CITELIS 12GNC,IRISBUS,vermell,D,21,427826.669,4580984.358,2.13579542,41.37529548
2024S007115,3,Sants-Montjuïc,18,Sants,312400,Sants,95-97,Dimecres,2024,12,Desembre,11,18,Tarda,,Turisme,V 250 D,MERCEDES-BENZ,gris,B,29,427826.669,4580984.358,2.13579542,41.37529548
2024S007116,10,Sant Martí,73,la Verneda i la Pau,153205,Guipúscoa,146-148,Dimecres,2024,12,Desembre,11,18,Tarda,,Motocicleta,UH 125,SUZUKI,,B,3,433636.661,4586091.358,2.20470704,41.42179338
2024S007116,10,Sant Martí,73,la Verneda i la Pau,153205,Guipúscoa,146-148,Dimecres,2024,12,Desembre,11,18,Tarda,,Turisme,,,vermell,,,433636.661,4586091.358,2.20470704,41.42179338
2024S007117,3,Sants-Montjuïc,17,Sants - Badal,187207,Madrid,,Dijous,2024,12,Desembre,12,9,Matí,,Motocicleta,SH300A,HONDA,blanc,A2,12,427269.906,4581441.242,2.12908328,41.37936030
2024S007117,3,Sants-Montjuïc,17,Sants - Badal,187207,Madrid,,Dijous,2024,12,Desembre,12,9,Matí,,Turisme,C3 PURETECH 82 S&S FEE,CITROEN,gris,B,6,427269.906,4581441.242,2.12908328,41.37936030
2024S007118,2,Eixample,10,Sant Antoni,323203,Sepúlveda,96,Dijous,2024,12,Desembre,12,11,Matí,,"Camió rígid <= 3,5 tones",LF 220 FA,DAF-HERMANNS,blanc,C,17,429636.623,4581401.483,2.15738892,41.37921277
2024S007118,2,Eixample,10,Sant Antoni,323203,Sepúlveda,96,Dijous,2024,12,Desembre,12,11,Matí,,Turisme,C4 CACTUS BLUEHDI 100,CITROEN,blau,B,54,429636.623,4581401.483,2.15738892,41.37921277
2024S007119,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dijous,2024,12,Desembre,12,12,Matí,Desobeir el senyal del semàfor,Motocicleta,HW 125,YAMAHA,gris,,,432131.070,4584631.661,2.18685526,41.40852049
2024S007119,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dijous,2024,12,Desembre,12,12,Matí,Desobeir el senyal del semàfor,Motocicleta,HW 125,YAMAHA,gris,B,14,432131.070,4584631.661,2.18685526,41.40852049
2024S007120,7,Horta-Guinardó,43,Horta,701267,Dalt (Besòs),K124,Dijous,2024,12,Desembre,12,17,Tarda,,Furgoneta,EXPRESS,RENAULT,blanc,B,29,429305.551,4587950.916,2.15266445,41.43817203
2024S007120,7,Horta-Guinardó,43,Horta,701267,Dalt (Besòs),K124,Dijous,2024,12,Desembre,12,17,Tarda,,Motocicleta,NERVA,NERVA,,B,2,429305.551,4587950.916,2.15266445,41.43817203
2024S007121,7,Horta-Guinardó,33,el Baix Guinardó,152905,Guinardó,32,Dijous,2024,12,Desembre,12,18,Tarda,,Turisme,X2 SDRIVE18D,BMW,gris,,,430352.671,4584998.203,2.16553746,41.41166959
2024S007121,7,Horta-Guinardó,33,el Baix Guinardó,152905,Guinardó,32,Dijous,2024,12,Desembre,12,18,Tarda,,Turisme,X2 SDRIVE18D,BMW,gris,B,12,430352.671,4584998.203,2.16553746,41.41166959
2024S007122,6,Gràcia,30,la Salut,162501,Lliri,,Dijous,2024,12,Desembre,12,19,Tarda,,Motocicleta,BX125,BRIXTON,desconegut,B,8,429512.258,4584889.735,2.15549551,41.41061935
2024S007122,6,Gràcia,30,la Salut,162501,Lliri,,Dijous,2024,12,Desembre,12,19,Tarda,,Taxi,TOYOTA PRIUS PLUS,TOYOTA,blanc,B,8,429512.258,4584889.735,2.15549551,41.41061935
2024S007123,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,046103,Bori i Fontestà,,Dijous,2024,12,Desembre,12,18,Tarda,,Motocicleta,FJS 400D,HONDA,gris,A,34,428222.623,4582992.414,2.14029188,41.39341673
2024S007123,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,046103,Bori i Fontestà,,Dijous,2024,12,Desembre,12,18,Tarda,,Turisme,STONIC,KIA,vermell,B,30,428222.623,4582992.414,2.14029188,41.39341673
2024S007124,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,223606,Muntaner,,Divendres,2024,12,Desembre,13,2,Nit,,Autobús,LION'S CITY 12C EFFICI,MAN,groc,,,428876.649,4583180.871,2.14809220,41.39517224
2024S007124,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,223606,Muntaner,,Divendres,2024,12,Desembre,13,2,Nit,,Autobús,LION'S CITY 12C EFFICI,MAN,groc,D,17,428876.649,4583180.871,2.14809220,41.39517224
2024S007124,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,223606,Muntaner,,Divendres,2024,12,Desembre,13,2,Nit,,Tot terreny,RANGE ROVER EVOQUE,LAND ROVER,blanc,,,428876.649,4583180.871,2.14809220,41.39517224
2024S007124,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,223606,Muntaner,,Divendres,2024,12,Desembre,13,2,Nit,,Tot terreny,RANGE ROVER EVOQUE,LAND ROVER,blanc,B,35,428876.649,4583180.871,2.14809220,41.39517224
2024S007125,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,114600,Esperança,,Divendres,2024,12,Desembre,13,2,Nit,,"Camió rígid > 3,5 tones",FMO,FARID INDUSTRIE,blanc,C,24,427046.684,4584150.642,2.12608751,41.40374254
2024S007125,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,114600,Esperança,,Divendres,2024,12,Desembre,13,2,Nit,,Taxi,XLV,SSANGYONG,negre/groc,,,427046.684,4584150.642,2.12608751,41.40374254
2024S007125,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,114600,Esperança,,Divendres,2024,12,Desembre,13,2,Nit,,Taxi,XLV,SSANGYONG,negre/groc,B,15,427046.684,4584150.642,2.12608751,41.40374254
2024S007126,1,Ciutat Vella,3,la Barceloneta,700654,Litoral,2-10,Dimarts,2024,12,Desembre,10,21,Tarda,,Ciclomotor,LIBERTY,PIAGGIO,marró,B,3,432766.652,4582128.158,2.19473712,41.38602553
2024S007127,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,032700,Balmes,,Divendres,2024,12,Desembre,13,7,Matí,,Motocicleta,HW 125,YAMAHA,blanc,,,429356.228,4583269.254,2.15381804,41.39601057
2024S007127,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,032700,Balmes,,Divendres,2024,12,Desembre,13,7,Matí,,Motocicleta,HW 125,YAMAHA,blanc,B,27,429356.228,4583269.254,2.15381804,41.39601057
2024S007127,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,032700,Balmes,,Divendres,2024,12,Desembre,13,7,Matí,,Turisme,N 2008 ACTIVE PURETECH,PEUGEOT,blanc,B,39,429356.228,4583269.254,2.15381804,41.39601057
2024S007128,4,Les Corts,21,Pedralbes,144601,Diagonal,694-696,Dijous,2024,12,Desembre,12,14,Tarda,,Motocicleta,NSC 110,HONDA,,B,16,425818.017,4582082.484,2.11164331,41.38500308
2024S007128,4,Les Corts,21,Pedralbes,144601,Diagonal,694-696,Dijous,2024,12,Desembre,12,14,Tarda,,Motocicleta,WW125EX2,HONDA,blanc,B,35,425818.017,4582082.484,2.11164331,41.38500308
2024S007129,5,Sarrià-Sant Gervasi,24,les Tres Torres,028000,Augusta,,Dijous,2024,12,Desembre,12,19,Tarda,,Motocicleta,M310,ZONTES,,,,427605.517,4583482.641,2.13285237,41.39777667
2024S007129,5,Sarrià-Sant Gervasi,24,les Tres Torres,028000,Augusta,,Dijous,2024,12,Desembre,12,19,Tarda,,Motocicleta,M310,ZONTES,,A2,1,427605.517,4583482.641,2.13285237,41.39777667
2024S007130,7,Horta-Guinardó,33,el Baix Guinardó,238400,Padilla,,Dijous,2024,12,Desembre,12,21,Tarda,,Autobús articulat,HYBRID H18,SOLARIS,vermell,,,430647.488,4585019.335,2.16906220,41.41188543
2024S007130,7,Horta-Guinardó,33,el Baix Guinardó,238400,Padilla,,Dijous,2024,12,Desembre,12,21,Tarda,,Autobús articulat,HYBRID H18,SOLARIS,vermell,D,17,430647.488,4585019.335,2.16906220,41.41188543
2024S007131,6,Gràcia,31,la Vila de Gràcia,144601,Diagonal,446-448,Divendres,2024,12,Desembre,13,9,Matí,,Motocicleta,MILER 125,KYMCO,marró,B,9,429756.955,4583325.469,2.15860461,41.39655200
2024S007131,6,Gràcia,31,la Vila de Gràcia,144601,Diagonal,446-448,Divendres,2024,12,Desembre,13,9,Matí,,Turisme,C 220 CDI,MERCEDES-BENZ,gris,B,66,429756.955,4583325.469,2.15860461,41.39655200
2024S007131,6,Gràcia,31,la Vila de Gràcia,144601,Diagonal,446-448,Divendres,2024,12,Desembre,13,9,Matí,,Turisme,TOYOTA COROLLA,TOYOTA,gris,B,50,429756.955,4583325.469,2.15860461,41.39655200
2024S007131,6,Gràcia,31,la Vila de Gràcia,144601,Diagonal,446-448,Divendres,2024,12,Desembre,13,9,Matí,,Turisme,IONIQ,HYUNDAI,vermell,B,28,429756.955,4583325.469,2.15860461,41.39655200
2024S007132,2,Eixample,8,l'Antiga Esquerra de l'Eixample,070607,Casanova,,Divendres,2024,12,Desembre,13,11,Matí,,Furgoneta,NUEVO RIFTER GT BLUEHD,PEUGEOT,gris,B,26,428860.062,4583006.330,2.14791433,41.39359874
2024S007132,2,Eixample,8,l'Antiga Esquerra de l'Eixample,070607,Casanova,,Divendres,2024,12,Desembre,13,11,Matí,,Motocicleta,UK 110,SUZUKI,gris,B,33,428860.062,4583006.330,2.14791433,41.39359874
2024S007133,6,Gràcia,31,la Vila de Gràcia,109203,Encarnació,36,Dimecres,2024,12,Desembre,11,21,Tarda,,Turisme,FIESTA,FORD,blanc,B,9,429844.787,4584373.978,2.15953361,41.40600323
2024S007134,6,Gràcia,28,Vallcarca i els Penitents,352507,Vall d'Hebron,62,Divendres,2024,12,Desembre,13,14,Tarda,,Ciclomotor,PEOPLE S50,KYMCO,,,,428198.769,4585820.361,2.13967090,41.41888479
2024S007134,6,Gràcia,28,Vallcarca i els Penitents,352507,Vall d'Hebron,62,Divendres,2024,12,Desembre,13,14,Tarda,,Ciclomotor,PEOPLE S50,KYMCO,,AM,18,428198.769,4585820.361,2.13967090,41.41888479
2024S007135,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,369306,Saragossa,,Dijous,2024,12,Desembre,12,15,Tarda,,Furgoneta,NUEVOÁJUMPY FURGÓN TAL,CITROEN,gris,,,428528.014,4584350.222,2.14378412,41.40567321
2024S007135,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,369306,Saragossa,,Dijous,2024,12,Desembre,12,15,Tarda,,Furgoneta,NUEVOÁJUMPY FURGÓN TAL,CITROEN,gris,B,3,428528.014,4584350.222,2.14378412,41.40567321
2024S007136,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,032700,Balmes,,Dijous,2024,12,Desembre,12,20,Tarda,,Turisme,FORTWO COUPE,SMART,negre,,,428270.550,4584213.391,2.14072038,41.40441788
2024S007136,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,032700,Balmes,,Dijous,2024,12,Desembre,12,20,Tarda,,Turisme,FORTWO COUPE,SMART,negre,B,42,428270.550,4584213.391,2.14072038,41.40441788
2024S007137,2,Eixample,7,la Dreta de l'Eixample,176801,Roger de Llúria,,Dijous,2024,12,Desembre,12,14,Tarda,,Motocicleta,SH125D,HONDA,blanc,A2,38,430311.625,4583242.671,2.16524862,41.39585455
2024S007137,2,Eixample,7,la Dreta de l'Eixample,176801,Roger de Llúria,,Dijous,2024,12,Desembre,12,14,Tarda,,Turisme,SPORTAGE,KIA,blanc,B,13,430311.625,4583242.671,2.16524862,41.39585455
2024S007138,7,Horta-Guinardó,42,la Clota,179901,Lisboa,136-148,Dijous,2024,12,Desembre,12,15,Tarda,,Furgoneta,PROACE CITY VERSO,TOYOTA,gris,B,29,429204.163,4586654.395,2.15160291,41.42648586
2024S007138,7,Horta-Guinardó,42,la Clota,179901,Lisboa,136-148,Dijous,2024,12,Desembre,12,15,Tarda,,Motocicleta,WW125EX2,HONDA,,B,16,429204.163,4586654.395,2.15160291,41.42648586
2024S007138,7,Horta-Guinardó,42,la Clota,179901,Lisboa,136-148,Dijous,2024,12,Desembre,12,15,Tarda,,Turisme,COOPER,MINI,,B,29,429204.163,4586654.395,2.15160291,41.42648586
2024S007139,2,Eixample,7,la Dreta de l'Eixample,268003,Provença,,Divendres,2024,12,Desembre,13,19,Tarda,,Ciclomotor,ES2,ASKOLL,blanc,,,430696.574,4583807.328,2.16978833,41.40097352
2024S007139,2,Eixample,7,la Dreta de l'Eixample,268003,Provença,,Divendres,2024,12,Desembre,13,19,Tarda,,Ciclomotor,ES2,ASKOLL,blanc,B,2,430696.574,4583807.328,2.16978833,41.40097352
2024S007139,2,Eixample,7,la Dreta de l'Eixample,268003,Provença,,Divendres,2024,12,Desembre,13,19,Tarda,,Turisme,GOLF,VOLKSWAGEN,blanc,B,14,430696.574,4583807.328,2.16978833,41.40097352
2024S007140,1,Ciutat Vella,1,el Raval,701349,Drassanes,,Dijous,2024,12,Desembre,12,13,Matí,,Motocicleta,GPD125-A,YAMAHA,gris,A,2,431242.622,4580854.666,2.17665545,41.37442665
2024S007140,1,Ciutat Vella,1,el Raval,701349,Drassanes,,Dijous,2024,12,Desembre,12,13,Matí,,Turisme,PICANTO,KIA,blanc,B,4,431242.622,4580854.666,2.17665545,41.37442665
2024S007141,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris,113,Divendres,2024,12,Desembre,13,17,Tarda,,Motocicleta,VESPA LX 125 I.E.,PIAGGIO,negre,B,14,430539.830,4582801.684,2.16802879,41.39190247
2024S007141,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris,113,Divendres,2024,12,Desembre,13,17,Tarda,,Tot terreny,TOUAREG EHYBRID,VOLKSWAGEN,gris,B,16,430539.830,4582801.684,2.16802879,41.39190247
2024S007141,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris,113,Divendres,2024,12,Desembre,13,17,Tarda,,Turisme,VITO TOURER 114 CDI,MERCEDES-BENZ,gris,B,1,430539.830,4582801.684,2.16802879,41.39190247
2024S007142,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan,,Divendres,2024,12,Desembre,13,18,Tarda,,Motocicleta,YP250RA,YAMAHA,blanc,,,430706.950,4583601.636,2.16993600,41.39912181
2024S007142,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan,,Divendres,2024,12,Desembre,13,18,Tarda,,Motocicleta,YP250RA,YAMAHA,blanc,A,22,430706.950,4583601.636,2.16993600,41.39912181
2024S007142,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan,,Divendres,2024,12,Desembre,13,18,Tarda,,Turisme,TOYOTA RAV4,TOYOTA,negre,B,25,430706.950,4583601.636,2.16993600,41.39912181
2024S007143,3,Sants-Montjuïc,12,la Marina del Prat Vermell,230601,Mare de Déu de Port,1,Divendres,2024,12,Desembre,13,18,Tarda,,Turisme,GOLF,VOLKSWAGEN,blanc,B,22,429649.336,4578377.744,2.15789189,41.35197995
2024S007143,3,Sants-Montjuïc,12,la Marina del Prat Vermell,230601,Mare de Déu de Port,1,Divendres,2024,12,Desembre,13,18,Tarda,,Turisme,IBIZA,SEAT,vermell,B,1,429649.336,4578377.744,2.15789189,41.35197995
2024S007144,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,,Dijous,2024,12,Desembre,12,13,Matí,Desobeir el senyal del semàfor,Turisme,MODEL 3,TESLA,negre/groc,,,430694.576,4582659.979,2.16989582,41.39063954
2024S007144,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,,Dijous,2024,12,Desembre,12,13,Matí,Desobeir el senyal del semàfor,Turisme,MODEL 3,TESLA,negre/groc,B,3,430694.576,4582659.979,2.16989582,41.39063954
2024S007145,2,Eixample,7,la Dreta de l'Eixample,289105,Rosselló,206,Divendres,2024,12,Desembre,13,23,Nit,Transitar a peu per la calçada,Taxi,TOYOTA COROLLA,TOYOTA,negre/groc,,,429689.440,4582991.318,2.15783588,41.39353651
2024S007145,2,Eixample,7,la Dreta de l'Eixample,289105,Rosselló,206,Divendres,2024,12,Desembre,13,23,Nit,Transitar a peu per la calçada,Taxi,TOYOTA COROLLA,TOYOTA,negre/groc,B,10,429689.440,4582991.318,2.15783588,41.39353651
2024S007146,3,Sants-Montjuïc,16,la Bordeta,030602,Badal,81-111,Divendres,2024,12,Desembre,13,9,Matí,,Bicicleta,,,,B,5,427525.965,4580375.394,2.13227270,41.36978372
2024S007146,3,Sants-Montjuïc,16,la Bordeta,030602,Badal,81-111,Divendres,2024,12,Desembre,13,9,Matí,,Turisme,ASTRA STATION WA,OPEL,gris,B,45,427525.965,4580375.394,2.13227270,41.36978372
2024S007147,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",188753,Vesc,,Dijous,2024,12,Desembre,12,7,Matí,,Turisme,NO DISPONIBLE,NO DISPONIBLE,negre,,,424364.435,4586356.755,2.09372585,41.42336384
2024S007147,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",188753,Vesc,,Dijous,2024,12,Desembre,12,7,Matí,,Turisme,TIGUAN,VOLKSWAGEN,negre,B,5,424364.435,4586356.755,2.09372585,41.42336384
2024S007148,8,Nou Barris,53,la Trinitat Nova,120807,Favència,,Divendres,2024,12,Desembre,13,19,Tarda,,Motocicleta,HM 1100 S,DUCATI,vermell,A,,431859.591,4588859.600,2.18313066,41.44657714
2024S007148,8,Nou Barris,53,la Trinitat Nova,120807,Favència,,Divendres,2024,12,Desembre,13,19,Tarda,,Turisme,SERIE 3 320D A,BMW,gris,B,27,431859.591,4588859.600,2.18313066,41.44657714
2024S007149,5,Sarrià-Sant Gervasi,24,les Tres Torres,357103,Vergós,35,Dijous,2024,12,Desembre,12,15,Tarda,,Motocicleta,SH125AD,HONDA,blanc,A1,9,427288.792,4583539.962,2.12905706,41.39826434
2024S007149,5,Sarrià-Sant Gervasi,24,les Tres Torres,357103,Vergós,35,Dijous,2024,12,Desembre,12,15,Tarda,,Turisme,IBIZA,SEAT,blanc,B,4,427288.792,4583539.962,2.12905706,41.39826434
2024S007150,4,Les Corts,20,la Maternitat i Sant Ramon,102306,Doctor Marañón,3,Divendres,2024,12,Desembre,13,9,Matí,,Furgoneta,PROACE,TOYOTA,blanc,B,21,426354.894,4581588.426,2.11812382,41.38060266
2024S007150,4,Les Corts,20,la Maternitat i Sant Ramon,102306,Doctor Marañón,3,Divendres,2024,12,Desembre,13,9,Matí,,Motocicleta,SH 125,HONDA,negre,B,35,426354.894,4581588.426,2.11812382,41.38060266
2024S007151,2,Eixample,7,la Dreta de l'Eixample,074506,Catalunya,,Dijous,2024,12,Desembre,12,15,Tarda,,Altres vehicles amb motor,NO DISPONIBLE,SMARTGYRO,negre,,,429868.703,4582996.420,2.15997937,41.39359813
2024S007152,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,621,Dijous,2024,12,Desembre,12,11,Matí,,Turisme,Q5,AUDI,blanc,B,33,427067.422,4582366.306,2.12655060,41.38767365
2024S007152,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,621,Dijous,2024,12,Desembre,12,11,Matí,,Turisme,TIGUAN,VOLKSWAGEN,blanc,B,24,427067.422,4582366.306,2.12655060,41.38767365
2024S007152,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,621,Dijous,2024,12,Desembre,12,11,Matí,,Turisme,KAROQ,SKODA,gris,B,12,427067.422,4582366.306,2.12655060,41.38767365
2024S007152,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,621,Dijous,2024,12,Desembre,12,11,Matí,,Turisme,SCALA,SKODA,vermell,,,427067.422,4582366.306,2.12655060,41.38767365
2024S007152,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,621,Dijous,2024,12,Desembre,12,11,Matí,,Turisme,SCALA,SKODA,vermell,B,22,427067.422,4582366.306,2.12655060,41.38767365
2024S007153,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença,57,Divendres,2024,12,Desembre,13,21,Tarda,,Motocicleta,SH125AD,HONDA,negre,B,2,429214.788,4581289.720,2.15235771,41.37816914
2024S007153,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença,57,Divendres,2024,12,Desembre,13,21,Tarda,,Turisme,GOLF,VOLKSWAGEN,blanc,B,8,429214.788,4581289.720,2.15235771,41.37816914
2024S007154,1,Ciutat Vella,1,el Raval,140203,Drassanes,14,Divendres,2024,12,Desembre,13,12,Matí,Transitar a peu per la calçada,Motocicleta,ANC 125,HONDA,rosa,,,430972.098,4581122.920,2.17339021,41.37681957
2024S007154,1,Ciutat Vella,1,el Raval,140203,Drassanes,14,Divendres,2024,12,Desembre,13,12,Matí,Transitar a peu per la calçada,Motocicleta,ANC 125,HONDA,rosa,B,16,430972.098,4581122.920,2.17339021,41.37681957
2024S007155,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,028000,Augusta,123,Dijous,2024,12,Desembre,12,20,Tarda,,Motocicleta,SH125AD,HONDA,,B,11,428677.612,4583746.550,2.14564489,41.40024946
2024S007155,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,028000,Augusta,123,Dijous,2024,12,Desembre,12,20,Tarda,,Motocicleta,SH 125,HONDA,blanc,B,5,428677.612,4583746.550,2.14564489,41.40024946
2024S007155,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,028000,Augusta,123,Dijous,2024,12,Desembre,12,20,Tarda,,Turisme,C 250,MERCEDES-BENZ,negre,B,17,428677.612,4583746.550,2.14564489,41.40024946
2024S007156,3,Sants-Montjuïc,18,Sants,138802,Galileu,,Divendres,2024,12,Desembre,13,22,Nit,,Motocicleta,LIBERTY,PIAGGIO,,B,8,427762.238,4581298.011,2.13498760,41.37811465
2024S007156,3,Sants-Montjuïc,18,Sants,138802,Galileu,,Divendres,2024,12,Desembre,13,22,Nit,,Turisme,PASSAT,VOLKSWAGEN,negre,,,427762.238,4581298.011,2.13498760,41.37811465
2024S007156,3,Sants-Montjuïc,18,Sants,138802,Galileu,,Divendres,2024,12,Desembre,13,22,Nit,,Turisme,PASSAT,VOLKSWAGEN,negre,B,1,427762.238,4581298.011,2.13498760,41.37811465
2024S007157,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Dalt (Besòs),K90,Dissabte,2024,12,Desembre,14,11,Matí,,Furgoneta,NUEVO PARTNER PRO STAN,PEUGEOT,blanc,B,2,427504.457,4585298.725,2.13142592,41.41412426
2024S007157,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Dalt (Besòs),K90,Dissabte,2024,12,Desembre,14,11,Matí,,Motocicleta,XCITING S 400,KYMCO,blau,A2,2,427504.457,4585298.725,2.13142592,41.41412426
2024S007157,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Dalt (Besòs),K90,Dissabte,2024,12,Desembre,14,11,Matí,,Turisme,ASTRA+,OPEL,blanc,,,427504.457,4585298.725,2.13142592,41.41412426
2024S007157,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Dalt (Besòs),K90,Dissabte,2024,12,Desembre,14,11,Matí,,Turisme,ASTRA+,OPEL,blanc,B,2,427504.457,4585298.725,2.13142592,41.41412426
2024S007157,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Dalt (Besòs),K90,Dissabte,2024,12,Desembre,14,11,Matí,,Turisme,GL 320,MERCEDES,gris,,,427504.457,4585298.725,2.13142592,41.41412426
2024S007157,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Dalt (Besòs),K90,Dissabte,2024,12,Desembre,14,11,Matí,,Turisme,GL 320,MERCEDES,gris,B,24,427504.457,4585298.725,2.13142592,41.41412426
2024S007157,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Dalt (Besòs),K90,Dissabte,2024,12,Desembre,14,11,Matí,,Turisme,NISSAN TIIDA,NISSAN,gris,B,32,427504.457,4585298.725,2.13142592,41.41412426
2024S007158,3,Sants-Montjuïc,11,el Poble Sec,198804,Paral·lel,205,Divendres,2024,12,Desembre,13,19,Tarda,,Autobús,I3 LOW ENTRY CITY12.75,IRIZAR,,,,429230.332,4580913.823,2.15258749,41.37478492
2024S007158,3,Sants-Montjuïc,11,el Poble Sec,198804,Paral·lel,205,Divendres,2024,12,Desembre,13,19,Tarda,,Autobús,I3 LOW ENTRY CITY12.75,IRIZAR,,D,19,429230.332,4580913.823,2.15258749,41.37478492
2024S007158,3,Sants-Montjuïc,11,el Poble Sec,198804,Paral·lel,205,Divendres,2024,12,Desembre,13,19,Tarda,,Sense Informar,,,,,,429230.332,4580913.823,2.15258749,41.37478492
2024S007159,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,441,Dimecres,2024,12,Desembre,11,17,Tarda,,Bicicleta,NO DISPONIBLE,BICING,vermell,,,429002.185,4583024.820,2.14961202,41.39377784
2024S007159,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,441,Dimecres,2024,12,Desembre,11,17,Tarda,,Turisme,FORESTER,SUBARU,gris,B,39,429002.185,4583024.820,2.14961202,41.39377784
2024S007160,9,Sant Andreu,63,Navas,226400,Las Navas de Tolosa,,Divendres,2024,12,Desembre,13,14,Tarda,,Motocicleta,SH125AD,HONDA,,A2,10,431847.792,4585680.086,2.18334813,41.41793934
2024S007160,9,Sant Andreu,63,Navas,226400,Las Navas de Tolosa,,Divendres,2024,12,Desembre,13,14,Tarda,,Motocicleta,SPORT CITY ONE 125,APRILIA,blanc,A,33,431847.792,4585680.086,2.18334813,41.41793934
2024S007161,6,Gràcia,31,la Vila de Gràcia,112004,Escorial,41,Divendres,2024,12,Desembre,13,20,Tarda,,Motocicleta,DL 650A,SUZUKI,gris,,,429943.218,4584573.171,2.16068805,41.40780588
2024S007161,6,Gràcia,31,la Vila de Gràcia,112004,Escorial,41,Divendres,2024,12,Desembre,13,20,Tarda,,Motocicleta,DL 650A,SUZUKI,gris,A,34,429943.218,4584573.171,2.16068805,41.40780588
2024S007161,6,Gràcia,31,la Vila de Gràcia,112004,Escorial,41,Divendres,2024,12,Desembre,13,20,Tarda,,Turisme,N. BERLINGO MULTISPACE,CITROEN,blau,B,31,429943.218,4584573.171,2.16068805,41.40780588
2024S007162,10,Sant Martí,70,el Besòs i el Maresme,701559,Eduard Maristany,,Dissabte,2024,12,Desembre,14,15,Tarda,,Turisme,Q3,AUDI,gris,,,435012.771,4585164.645,2.22127307,41.41355924
